,index,Date,Subject,Age,Sex,TrialNumber,BlockNumber,Block,VideoPath,AudioPath,SpeakerID,ListenerID,SpeakerDyad,ListenerDyad,SpeakerExtract,ListenerExtract,Condition,SpeakerSex,Duration,CorrectResp,Resp,LikertResp,Accuracy,DisplayedDyad,listener_au,model_performance
784,58,19:53.4,3,30,f,59,1,va,./stim/processed_extracts/true/14\3_va.mov,./stim/processed_extracts/audio/14/3_audio.wav,M3,F3,14,14,3,3,true,M,15,g,h,3,False,14,AU28,0.15859751597153648
784,58,19:53.4,3,30,f,59,1,va,./stim/processed_extracts/true/14\3_va.mov,./stim/processed_extracts/audio/14/3_audio.wav,M3,F3,14,14,3,3,true,M,15,g,h,3,False,14,AU43,0.0392128349777534
784,58,19:53.4,3,30,f,59,1,va,./stim/processed_extracts/true/14\3_va.mov,./stim/processed_extracts/audio/14/3_audio.wav,M3,F3,14,14,3,3,true,M,15,g,h,3,False,14,Pitch,0.2618794158812019
785,59,19:53.4,3,30,f,60,1,va,./stim/processed_extracts/true/43\4_va.mov,./stim/processed_extracts/audio/43/4_audio.wav,M11,F10,43,43,4,4,true,M,8,g,g,3,True,43,AU12,-0.035853939708295444
785,59,19:53.4,3,30,f,60,1,va,./stim/processed_extracts/true/43\4_va.mov,./stim/processed_extracts/audio/43/4_audio.wav,M11,F10,43,43,4,4,true,M,8,g,g,3,True,43,AU14,-0.06738560221457682
785,59,19:53.4,3,30,f,60,1,va,./stim/processed_extracts/true/43\4_va.mov,./stim/processed_extracts/audio/43/4_audio.wav,M11,F10,43,43,4,4,true,M,8,g,g,3,True,43,AU15,-0.41857275632499724
785,59,19:53.4,3,30,f,60,1,va,./stim/processed_extracts/true/43\4_va.mov,./stim/processed_extracts/audio/43/4_audio.wav,M11,F10,43,43,4,4,true,M,8,g,g,3,True,43,AU17,-0.0028415897242786248
785,59,19:53.4,3,30,f,60,1,va,./stim/processed_extracts/true/43\4_va.mov,./stim/processed_extracts/audio/43/4_audio.wav,M11,F10,43,43,4,4,true,M,8,g,g,3,True,43,AU23,0.1500255588184763
785,59,19:53.4,3,30,f,60,1,va,./stim/processed_extracts/true/43\4_va.mov,./stim/processed_extracts/audio/43/4_audio.wav,M11,F10,43,43,4,4,true,M,8,g,g,3,True,43,AU24,-0.43640997529173087
785,59,19:53.4,3,30,f,60,1,va,./stim/processed_extracts/true/43\4_va.mov,./stim/processed_extracts/audio/43/4_audio.wav,M11,F10,43,43,4,4,true,M,8,g,g,3,True,43,AU25,0.31887739901101414
785,59,19:53.4,3,30,f,60,1,va,./stim/processed_extracts/true/43\4_va.mov,./stim/processed_extracts/audio/43/4_audio.wav,M11,F10,43,43,4,4,true,M,8,g,g,3,True,43,AU26,0.15176705943580188
785,59,19:53.4,3,30,f,60,1,va,./stim/processed_extracts/true/43\4_va.mov,./stim/processed_extracts/audio/43/4_audio.wav,M11,F10,43,43,4,4,true,M,8,g,g,3,True,43,AU28,-0.33171412383661364
785,59,19:53.4,3,30,f,60,1,va,./stim/processed_extracts/true/43\4_va.mov,./stim/processed_extracts/audio/43/4_audio.wav,M11,F10,43,43,4,4,true,M,8,g,g,3,True,43,AU43,0.5469533241086859
785,59,19:53.4,3,30,f,60,1,va,./stim/processed_extracts/true/43\4_va.mov,./stim/processed_extracts/audio/43/4_audio.wav,M11,F10,43,43,4,4,true,M,8,g,g,3,True,43,Pitch,0.5672969133998403
786,60,19:53.4,3,30,f,61,1,va,./stim/processed_extracts/fake/45\2_4_va.mov,./stim/processed_extracts/audio/45/2_4_audio.wav,F12,M13,45,45,4,2,fake,F,9,h,h,2,True,45,AU12,-0.14358571416720203
786,60,19:53.4,3,30,f,61,1,va,./stim/processed_extracts/fake/45\2_4_va.mov,./stim/processed_extracts/audio/45/2_4_audio.wav,F12,M13,45,45,4,2,fake,F,9,h,h,2,True,45,AU14,0.21364779281869337
786,60,19:53.4,3,30,f,61,1,va,./stim/processed_extracts/fake/45\2_4_va.mov,./stim/processed_extracts/audio/45/2_4_audio.wav,F12,M13,45,45,4,2,fake,F,9,h,h,2,True,45,AU15,-0.38865071707832
786,60,19:53.4,3,30,f,61,1,va,./stim/processed_extracts/fake/45\2_4_va.mov,./stim/processed_extracts/audio/45/2_4_audio.wav,F12,M13,45,45,4,2,fake,F,9,h,h,2,True,45,AU17,-0.12751971655948882
786,60,19:53.4,3,30,f,61,1,va,./stim/processed_extracts/fake/45\2_4_va.mov,./stim/processed_extracts/audio/45/2_4_audio.wav,F12,M13,45,45,4,2,fake,F,9,h,h,2,True,45,AU23,0.03969251223672724
786,60,19:53.4,3,30,f,61,1,va,./stim/processed_extracts/fake/45\2_4_va.mov,./stim/processed_extracts/audio/45/2_4_audio.wav,F12,M13,45,45,4,2,fake,F,9,h,h,2,True,45,AU24,-0.15669258536665956
786,60,19:53.4,3,30,f,61,1,va,./stim/processed_extracts/fake/45\2_4_va.mov,./stim/processed_extracts/audio/45/2_4_audio.wav,F12,M13,45,45,4,2,fake,F,9,h,h,2,True,45,AU25,0.025602690752716827
786,60,19:53.4,3,30,f,61,1,va,./stim/processed_extracts/fake/45\2_4_va.mov,./stim/processed_extracts/audio/45/2_4_audio.wav,F12,M13,45,45,4,2,fake,F,9,h,h,2,True,45,AU26,-0.2527355674289475
786,60,19:53.4,3,30,f,61,1,va,./stim/processed_extracts/fake/45\2_4_va.mov,./stim/processed_extracts/audio/45/2_4_audio.wav,F12,M13,45,45,4,2,fake,F,9,h,h,2,True,45,AU28,-0.24960702247161695
786,60,19:53.4,3,30,f,61,1,va,./stim/processed_extracts/fake/45\2_4_va.mov,./stim/processed_extracts/audio/45/2_4_audio.wav,F12,M13,45,45,4,2,fake,F,9,h,h,2,True,45,AU43,-0.0681567122373161
786,60,19:53.4,3,30,f,61,1,va,./stim/processed_extracts/fake/45\2_4_va.mov,./stim/processed_extracts/audio/45/2_4_audio.wav,F12,M13,45,45,4,2,fake,F,9,h,h,2,True,45,Pitch,-0.1950403318243183
787,61,19:53.4,3,30,f,62,1,va,./stim/processed_extracts/fake/55\4_7_va.mov,./stim/processed_extracts/audio/55/4_7_audio.wav,M14,F15,55,55,4,7,fake,M,12,h,h,3,True,55,AU12,-0.46038445060853933
787,61,19:53.4,3,30,f,62,1,va,./stim/processed_extracts/fake/55\4_7_va.mov,./stim/processed_extracts/audio/55/4_7_audio.wav,M14,F15,55,55,4,7,fake,M,12,h,h,3,True,55,AU14,-0.2050168066311605
787,61,19:53.4,3,30,f,62,1,va,./stim/processed_extracts/fake/55\4_7_va.mov,./stim/processed_extracts/audio/55/4_7_audio.wav,M14,F15,55,55,4,7,fake,M,12,h,h,3,True,55,AU15,0.13664169669244203
787,61,19:53.4,3,30,f,62,1,va,./stim/processed_extracts/fake/55\4_7_va.mov,./stim/processed_extracts/audio/55/4_7_audio.wav,M14,F15,55,55,4,7,fake,M,12,h,h,3,True,55,AU17,-0.053932818495496665
787,61,19:53.4,3,30,f,62,1,va,./stim/processed_extracts/fake/55\4_7_va.mov,./stim/processed_extracts/audio/55/4_7_audio.wav,M14,F15,55,55,4,7,fake,M,12,h,h,3,True,55,AU23,0.41207133670441676
787,61,19:53.4,3,30,f,62,1,va,./stim/processed_extracts/fake/55\4_7_va.mov,./stim/processed_extracts/audio/55/4_7_audio.wav,M14,F15,55,55,4,7,fake,M,12,h,h,3,True,55,AU24,0.1651710340542092
787,61,19:53.4,3,30,f,62,1,va,./stim/processed_extracts/fake/55\4_7_va.mov,./stim/processed_extracts/audio/55/4_7_audio.wav,M14,F15,55,55,4,7,fake,M,12,h,h,3,True,55,AU25,0.08375523143929192
787,61,19:53.4,3,30,f,62,1,va,./stim/processed_extracts/fake/55\4_7_va.mov,./stim/processed_extracts/audio/55/4_7_audio.wav,M14,F15,55,55,4,7,fake,M,12,h,h,3,True,55,AU26,0.3939958145383818
787,61,19:53.4,3,30,f,62,1,va,./stim/processed_extracts/fake/55\4_7_va.mov,./stim/processed_extracts/audio/55/4_7_audio.wav,M14,F15,55,55,4,7,fake,M,12,h,h,3,True,55,AU28,0.2792631644852869
787,61,19:53.4,3,30,f,62,1,va,./stim/processed_extracts/fake/55\4_7_va.mov,./stim/processed_extracts/audio/55/4_7_audio.wav,M14,F15,55,55,4,7,fake,M,12,h,h,3,True,55,AU43,-0.1749543321852923
787,61,19:53.4,3,30,f,62,1,va,./stim/processed_extracts/fake/55\4_7_va.mov,./stim/processed_extracts/audio/55/4_7_audio.wav,M14,F15,55,55,4,7,fake,M,12,h,h,3,True,55,Pitch,-0.07347234779548936
788,62,19:53.4,3,30,f,63,1,va,./stim/processed_extracts/true/19\1_va.mov,./stim/processed_extracts/audio/19/1_audio.wav,M6,F6,19,19,1,1,true,M,7,g,g,4,True,19,AU12,0.08434678661231063
788,62,19:53.4,3,30,f,63,1,va,./stim/processed_extracts/true/19\1_va.mov,./stim/processed_extracts/audio/19/1_audio.wav,M6,F6,19,19,1,1,true,M,7,g,g,4,True,19,AU14,0.003488963445176131
788,62,19:53.4,3,30,f,63,1,va,./stim/processed_extracts/true/19\1_va.mov,./stim/processed_extracts/audio/19/1_audio.wav,M6,F6,19,19,1,1,true,M,7,g,g,4,True,19,AU15,0.24647206920374823
788,62,19:53.4,3,30,f,63,1,va,./stim/processed_extracts/true/19\1_va.mov,./stim/processed_extracts/audio/19/1_audio.wav,M6,F6,19,19,1,1,true,M,7,g,g,4,True,19,AU17,-0.14612142566744074
788,62,19:53.4,3,30,f,63,1,va,./stim/processed_extracts/true/19\1_va.mov,./stim/processed_extracts/audio/19/1_audio.wav,M6,F6,19,19,1,1,true,M,7,g,g,4,True,19,AU23,0.07313589270022117
788,62,19:53.4,3,30,f,63,1,va,./stim/processed_extracts/true/19\1_va.mov,./stim/processed_extracts/audio/19/1_audio.wav,M6,F6,19,19,1,1,true,M,7,g,g,4,True,19,AU24,-0.25700739143985757
788,62,19:53.4,3,30,f,63,1,va,./stim/processed_extracts/true/19\1_va.mov,./stim/processed_extracts/audio/19/1_audio.wav,M6,F6,19,19,1,1,true,M,7,g,g,4,True,19,AU25,0.2921761997862149
788,62,19:53.4,3,30,f,63,1,va,./stim/processed_extracts/true/19\1_va.mov,./stim/processed_extracts/audio/19/1_audio.wav,M6,F6,19,19,1,1,true,M,7,g,g,4,True,19,AU26,-0.06666127882980262
788,62,19:53.4,3,30,f,63,1,va,./stim/processed_extracts/true/19\1_va.mov,./stim/processed_extracts/audio/19/1_audio.wav,M6,F6,19,19,1,1,true,M,7,g,g,4,True,19,AU28,0.09177582708474295
788,62,19:53.4,3,30,f,63,1,va,./stim/processed_extracts/true/19\1_va.mov,./stim/processed_extracts/audio/19/1_audio.wav,M6,F6,19,19,1,1,true,M,7,g,g,4,True,19,AU43,0.20446302249544432
788,62,19:53.4,3,30,f,63,1,va,./stim/processed_extracts/true/19\1_va.mov,./stim/processed_extracts/audio/19/1_audio.wav,M6,F6,19,19,1,1,true,M,7,g,g,4,True,19,Pitch,0.45735146825860196
789,63,19:53.4,3,30,f,64,1,va,./stim/processed_extracts/true/8\3_va.mov,./stim/processed_extracts/audio/8/3_audio.wav,M4,F4,8,8,3,3,true,M,5,g,h,1,False,8,AU12,-0.22039941072370625
789,63,19:53.4,3,30,f,64,1,va,./stim/processed_extracts/true/8\3_va.mov,./stim/processed_extracts/audio/8/3_audio.wav,M4,F4,8,8,3,3,true,M,5,g,h,1,False,8,AU14,0.1507302239011204
789,63,19:53.4,3,30,f,64,1,va,./stim/processed_extracts/true/8\3_va.mov,./stim/processed_extracts/audio/8/3_audio.wav,M4,F4,8,8,3,3,true,M,5,g,h,1,False,8,AU15,0.29614718336356827
789,63,19:53.4,3,30,f,64,1,va,./stim/processed_extracts/true/8\3_va.mov,./stim/processed_extracts/audio/8/3_audio.wav,M4,F4,8,8,3,3,true,M,5,g,h,1,False,8,AU17,-0.013646544813611926
789,63,19:53.4,3,30,f,64,1,va,./stim/processed_extracts/true/8\3_va.mov,./stim/processed_extracts/audio/8/3_audio.wav,M4,F4,8,8,3,3,true,M,5,g,h,1,False,8,AU23,-0.2692090829669349
789,63,19:53.4,3,30,f,64,1,va,./stim/processed_extracts/true/8\3_va.mov,./stim/processed_extracts/audio/8/3_audio.wav,M4,F4,8,8,3,3,true,M,5,g,h,1,False,8,AU24,-0.16508466909957048
789,63,19:53.4,3,30,f,64,1,va,./stim/processed_extracts/true/8\3_va.mov,./stim/processed_extracts/audio/8/3_audio.wav,M4,F4,8,8,3,3,true,M,5,g,h,1,False,8,AU25,0.163222091840813
789,63,19:53.4,3,30,f,64,1,va,./stim/processed_extracts/true/8\3_va.mov,./stim/processed_extracts/audio/8/3_audio.wav,M4,F4,8,8,3,3,true,M,5,g,h,1,False,8,AU26,0.3476170227155886
789,63,19:53.4,3,30,f,64,1,va,./stim/processed_extracts/true/8\3_va.mov,./stim/processed_extracts/audio/8/3_audio.wav,M4,F4,8,8,3,3,true,M,5,g,h,1,False,8,AU28,0.16951342031754932
789,63,19:53.4,3,30,f,64,1,va,./stim/processed_extracts/true/8\3_va.mov,./stim/processed_extracts/audio/8/3_audio.wav,M4,F4,8,8,3,3,true,M,5,g,h,1,False,8,AU43,-0.10172980656085508
789,63,19:53.4,3,30,f,64,1,va,./stim/processed_extracts/true/8\3_va.mov,./stim/processed_extracts/audio/8/3_audio.wav,M4,F4,8,8,3,3,true,M,5,g,h,1,False,8,Pitch,0.7150663972775234
790,64,19:53.4,3,30,f,65,1,va,./stim/processed_extracts/true/7\3_va.mov,./stim/processed_extracts/audio/7/3_audio.wav,M4,F3,7,7,3,3,true,M,7,g,g,2,True,7,AU12,0.11426756634970155
790,64,19:53.4,3,30,f,65,1,va,./stim/processed_extracts/true/7\3_va.mov,./stim/processed_extracts/audio/7/3_audio.wav,M4,F3,7,7,3,3,true,M,7,g,g,2,True,7,AU14,0.30924771701213893
790,64,19:53.4,3,30,f,65,1,va,./stim/processed_extracts/true/7\3_va.mov,./stim/processed_extracts/audio/7/3_audio.wav,M4,F3,7,7,3,3,true,M,7,g,g,2,True,7,AU15,0.07945009457864866
790,64,19:53.4,3,30,f,65,1,va,./stim/processed_extracts/true/7\3_va.mov,./stim/processed_extracts/audio/7/3_audio.wav,M4,F3,7,7,3,3,true,M,7,g,g,2,True,7,AU17,-0.08877266063482989
790,64,19:53.4,3,30,f,65,1,va,./stim/processed_extracts/true/7\3_va.mov,./stim/processed_extracts/audio/7/3_audio.wav,M4,F3,7,7,3,3,true,M,7,g,g,2,True,7,AU23,0.12507742663959862
790,64,19:53.4,3,30,f,65,1,va,./stim/processed_extracts/true/7\3_va.mov,./stim/processed_extracts/audio/7/3_audio.wav,M4,F3,7,7,3,3,true,M,7,g,g,2,True,7,AU24,-0.06990235266447285
790,64,19:53.4,3,30,f,65,1,va,./stim/processed_extracts/true/7\3_va.mov,./stim/processed_extracts/audio/7/3_audio.wav,M4,F3,7,7,3,3,true,M,7,g,g,2,True,7,AU25,-0.1578227767075279
790,64,19:53.4,3,30,f,65,1,va,./stim/processed_extracts/true/7\3_va.mov,./stim/processed_extracts/audio/7/3_audio.wav,M4,F3,7,7,3,3,true,M,7,g,g,2,True,7,AU26,0.23552656319001747
790,64,19:53.4,3,30,f,65,1,va,./stim/processed_extracts/true/7\3_va.mov,./stim/processed_extracts/audio/7/3_audio.wav,M4,F3,7,7,3,3,true,M,7,g,g,2,True,7,AU28,0.16060139480900554
790,64,19:53.4,3,30,f,65,1,va,./stim/processed_extracts/true/7\3_va.mov,./stim/processed_extracts/audio/7/3_audio.wav,M4,F3,7,7,3,3,true,M,7,g,g,2,True,7,AU43,-0.5058328704229929
790,64,19:53.4,3,30,f,65,1,va,./stim/processed_extracts/true/7\3_va.mov,./stim/processed_extracts/audio/7/3_audio.wav,M4,F3,7,7,3,3,true,M,7,g,g,2,True,7,Pitch,-0.02301449428168438
791,65,19:53.4,3,30,f,66,1,va,./stim/processed_extracts/fake_ad/22\19_3_23_2_va.mov,./stim/processed_extracts/audio/22/19_3_23_2_audio.wav,M6,F7,19,23,3,2,fake,M,11,h,h,2,True,22,AU12,-0.027153492926608735
791,65,19:53.4,3,30,f,66,1,va,./stim/processed_extracts/fake_ad/22\19_3_23_2_va.mov,./stim/processed_extracts/audio/22/19_3_23_2_audio.wav,M6,F7,19,23,3,2,fake,M,11,h,h,2,True,22,AU14,0.2276579247745566
791,65,19:53.4,3,30,f,66,1,va,./stim/processed_extracts/fake_ad/22\19_3_23_2_va.mov,./stim/processed_extracts/audio/22/19_3_23_2_audio.wav,M6,F7,19,23,3,2,fake,M,11,h,h,2,True,22,AU15,0.10879296313351021
791,65,19:53.4,3,30,f,66,1,va,./stim/processed_extracts/fake_ad/22\19_3_23_2_va.mov,./stim/processed_extracts/audio/22/19_3_23_2_audio.wav,M6,F7,19,23,3,2,fake,M,11,h,h,2,True,22,AU17,0.0963188602029331
791,65,19:53.4,3,30,f,66,1,va,./stim/processed_extracts/fake_ad/22\19_3_23_2_va.mov,./stim/processed_extracts/audio/22/19_3_23_2_audio.wav,M6,F7,19,23,3,2,fake,M,11,h,h,2,True,22,AU23,-0.1784995506395208
791,65,19:53.4,3,30,f,66,1,va,./stim/processed_extracts/fake_ad/22\19_3_23_2_va.mov,./stim/processed_extracts/audio/22/19_3_23_2_audio.wav,M6,F7,19,23,3,2,fake,M,11,h,h,2,True,22,AU24,0.06154480604465049
791,65,19:53.4,3,30,f,66,1,va,./stim/processed_extracts/fake_ad/22\19_3_23_2_va.mov,./stim/processed_extracts/audio/22/19_3_23_2_audio.wav,M6,F7,19,23,3,2,fake,M,11,h,h,2,True,22,AU25,-0.08669248985187522
791,65,19:53.4,3,30,f,66,1,va,./stim/processed_extracts/fake_ad/22\19_3_23_2_va.mov,./stim/processed_extracts/audio/22/19_3_23_2_audio.wav,M6,F7,19,23,3,2,fake,M,11,h,h,2,True,22,AU26,0.15306026981550913
791,65,19:53.4,3,30,f,66,1,va,./stim/processed_extracts/fake_ad/22\19_3_23_2_va.mov,./stim/processed_extracts/audio/22/19_3_23_2_audio.wav,M6,F7,19,23,3,2,fake,M,11,h,h,2,True,22,AU28,0.09957560387132552
791,65,19:53.4,3,30,f,66,1,va,./stim/processed_extracts/fake_ad/22\19_3_23_2_va.mov,./stim/processed_extracts/audio/22/19_3_23_2_audio.wav,M6,F7,19,23,3,2,fake,M,11,h,h,2,True,22,AU43,-0.044760465875923625
791,65,19:53.4,3,30,f,66,1,va,./stim/processed_extracts/fake_ad/22\19_3_23_2_va.mov,./stim/processed_extracts/audio/22/19_3_23_2_audio.wav,M6,F7,19,23,3,2,fake,M,11,h,h,2,True,22,Pitch,0.12839222589617186
792,0,2023-07-07 14:55:51.663547,4,24,m,1,1,va,./stim/processed_extracts/fake/24\1_2_va.mov,./stim/processed_extracts/audio/24/1_2_audio.wav,M8,F5,24,24,2,1,fake,M,7,h,h,1,True,24,AU12,-0.0020857648340072118
792,0,2023-07-07 14:55:51.663547,4,24,m,1,1,va,./stim/processed_extracts/fake/24\1_2_va.mov,./stim/processed_extracts/audio/24/1_2_audio.wav,M8,F5,24,24,2,1,fake,M,7,h,h,1,True,24,AU14,0.4469286026645904
792,0,2023-07-07 14:55:51.663547,4,24,m,1,1,va,./stim/processed_extracts/fake/24\1_2_va.mov,./stim/processed_extracts/audio/24/1_2_audio.wav,M8,F5,24,24,2,1,fake,M,7,h,h,1,True,24,AU15,0.23864687300973306
792,0,2023-07-07 14:55:51.663547,4,24,m,1,1,va,./stim/processed_extracts/fake/24\1_2_va.mov,./stim/processed_extracts/audio/24/1_2_audio.wav,M8,F5,24,24,2,1,fake,M,7,h,h,1,True,24,AU17,0.3815189988505919
792,0,2023-07-07 14:55:51.663547,4,24,m,1,1,va,./stim/processed_extracts/fake/24\1_2_va.mov,./stim/processed_extracts/audio/24/1_2_audio.wav,M8,F5,24,24,2,1,fake,M,7,h,h,1,True,24,AU23,0.03528976429075568
792,0,2023-07-07 14:55:51.663547,4,24,m,1,1,va,./stim/processed_extracts/fake/24\1_2_va.mov,./stim/processed_extracts/audio/24/1_2_audio.wav,M8,F5,24,24,2,1,fake,M,7,h,h,1,True,24,AU24,-0.0935900137199922
792,0,2023-07-07 14:55:51.663547,4,24,m,1,1,va,./stim/processed_extracts/fake/24\1_2_va.mov,./stim/processed_extracts/audio/24/1_2_audio.wav,M8,F5,24,24,2,1,fake,M,7,h,h,1,True,24,AU25,0.005546477341435879
792,0,2023-07-07 14:55:51.663547,4,24,m,1,1,va,./stim/processed_extracts/fake/24\1_2_va.mov,./stim/processed_extracts/audio/24/1_2_audio.wav,M8,F5,24,24,2,1,fake,M,7,h,h,1,True,24,AU26,0.5595047123621083
792,0,2023-07-07 14:55:51.663547,4,24,m,1,1,va,./stim/processed_extracts/fake/24\1_2_va.mov,./stim/processed_extracts/audio/24/1_2_audio.wav,M8,F5,24,24,2,1,fake,M,7,h,h,1,True,24,AU28,-0.08959994309697943
792,0,2023-07-07 14:55:51.663547,4,24,m,1,1,va,./stim/processed_extracts/fake/24\1_2_va.mov,./stim/processed_extracts/audio/24/1_2_audio.wav,M8,F5,24,24,2,1,fake,M,7,h,h,1,True,24,AU43,0.02835004113127146
792,0,2023-07-07 14:55:51.663547,4,24,m,1,1,va,./stim/processed_extracts/fake/24\1_2_va.mov,./stim/processed_extracts/audio/24/1_2_audio.wav,M8,F5,24,24,2,1,fake,M,7,h,h,1,True,24,Pitch,-0.41906471903157966
793,1,2023-07-07 14:55:51.663547,4,24,m,2,1,va,./stim/processed_extracts/true/44\2_va.mov,./stim/processed_extracts/audio/44/2_audio.wav,F10,M12,44,44,2,2,true,F,12,g,g,3,True,44,AU12,0.3983696220205
793,1,2023-07-07 14:55:51.663547,4,24,m,2,1,va,./stim/processed_extracts/true/44\2_va.mov,./stim/processed_extracts/audio/44/2_audio.wav,F10,M12,44,44,2,2,true,F,12,g,g,3,True,44,AU14,0.1570071232679623
793,1,2023-07-07 14:55:51.663547,4,24,m,2,1,va,./stim/processed_extracts/true/44\2_va.mov,./stim/processed_extracts/audio/44/2_audio.wav,F10,M12,44,44,2,2,true,F,12,g,g,3,True,44,AU15,-0.0037672208728396018
793,1,2023-07-07 14:55:51.663547,4,24,m,2,1,va,./stim/processed_extracts/true/44\2_va.mov,./stim/processed_extracts/audio/44/2_audio.wav,F10,M12,44,44,2,2,true,F,12,g,g,3,True,44,AU17,-0.0855880231717887
793,1,2023-07-07 14:55:51.663547,4,24,m,2,1,va,./stim/processed_extracts/true/44\2_va.mov,./stim/processed_extracts/audio/44/2_audio.wav,F10,M12,44,44,2,2,true,F,12,g,g,3,True,44,AU23,0.13371515217866028
793,1,2023-07-07 14:55:51.663547,4,24,m,2,1,va,./stim/processed_extracts/true/44\2_va.mov,./stim/processed_extracts/audio/44/2_audio.wav,F10,M12,44,44,2,2,true,F,12,g,g,3,True,44,AU24,0.07862173423023001
793,1,2023-07-07 14:55:51.663547,4,24,m,2,1,va,./stim/processed_extracts/true/44\2_va.mov,./stim/processed_extracts/audio/44/2_audio.wav,F10,M12,44,44,2,2,true,F,12,g,g,3,True,44,AU25,0.02099169118699396
793,1,2023-07-07 14:55:51.663547,4,24,m,2,1,va,./stim/processed_extracts/true/44\2_va.mov,./stim/processed_extracts/audio/44/2_audio.wav,F10,M12,44,44,2,2,true,F,12,g,g,3,True,44,AU26,0.30094161397644287
793,1,2023-07-07 14:55:51.663547,4,24,m,2,1,va,./stim/processed_extracts/true/44\2_va.mov,./stim/processed_extracts/audio/44/2_audio.wav,F10,M12,44,44,2,2,true,F,12,g,g,3,True,44,AU28,0.0351324492473991
793,1,2023-07-07 14:55:51.663547,4,24,m,2,1,va,./stim/processed_extracts/true/44\2_va.mov,./stim/processed_extracts/audio/44/2_audio.wav,F10,M12,44,44,2,2,true,F,12,g,g,3,True,44,AU43,0.07646434332067342
793,1,2023-07-07 14:55:51.663547,4,24,m,2,1,va,./stim/processed_extracts/true/44\2_va.mov,./stim/processed_extracts/audio/44/2_audio.wav,F10,M12,44,44,2,2,true,F,12,g,g,3,True,44,Pitch,0.03235738742026449
794,2,2023-07-07 14:55:51.663547,4,24,m,3,1,va,./stim/processed_extracts/fake/32\2_5_va.mov,./stim/processed_extracts/audio/32/2_5_audio.wav,F9,M10,32,32,5,2,fake,F,6,h,g,1,False,32,AU12,-0.5098923621338963
794,2,2023-07-07 14:55:51.663547,4,24,m,3,1,va,./stim/processed_extracts/fake/32\2_5_va.mov,./stim/processed_extracts/audio/32/2_5_audio.wav,F9,M10,32,32,5,2,fake,F,6,h,g,1,False,32,AU14,0.0024232559640894155
794,2,2023-07-07 14:55:51.663547,4,24,m,3,1,va,./stim/processed_extracts/fake/32\2_5_va.mov,./stim/processed_extracts/audio/32/2_5_audio.wav,F9,M10,32,32,5,2,fake,F,6,h,g,1,False,32,AU15,-0.08762421000991596
794,2,2023-07-07 14:55:51.663547,4,24,m,3,1,va,./stim/processed_extracts/fake/32\2_5_va.mov,./stim/processed_extracts/audio/32/2_5_audio.wav,F9,M10,32,32,5,2,fake,F,6,h,g,1,False,32,AU17,0.23286256267252095
794,2,2023-07-07 14:55:51.663547,4,24,m,3,1,va,./stim/processed_extracts/fake/32\2_5_va.mov,./stim/processed_extracts/audio/32/2_5_audio.wav,F9,M10,32,32,5,2,fake,F,6,h,g,1,False,32,AU23,-0.09057638888429059
794,2,2023-07-07 14:55:51.663547,4,24,m,3,1,va,./stim/processed_extracts/fake/32\2_5_va.mov,./stim/processed_extracts/audio/32/2_5_audio.wav,F9,M10,32,32,5,2,fake,F,6,h,g,1,False,32,AU24,0.3558631738593576
794,2,2023-07-07 14:55:51.663547,4,24,m,3,1,va,./stim/processed_extracts/fake/32\2_5_va.mov,./stim/processed_extracts/audio/32/2_5_audio.wav,F9,M10,32,32,5,2,fake,F,6,h,g,1,False,32,AU25,-0.2600787092805246
794,2,2023-07-07 14:55:51.663547,4,24,m,3,1,va,./stim/processed_extracts/fake/32\2_5_va.mov,./stim/processed_extracts/audio/32/2_5_audio.wav,F9,M10,32,32,5,2,fake,F,6,h,g,1,False,32,AU26,-0.09300884707126854
794,2,2023-07-07 14:55:51.663547,4,24,m,3,1,va,./stim/processed_extracts/fake/32\2_5_va.mov,./stim/processed_extracts/audio/32/2_5_audio.wav,F9,M10,32,32,5,2,fake,F,6,h,g,1,False,32,AU28,-0.12467081992213254
794,2,2023-07-07 14:55:51.663547,4,24,m,3,1,va,./stim/processed_extracts/fake/32\2_5_va.mov,./stim/processed_extracts/audio/32/2_5_audio.wav,F9,M10,32,32,5,2,fake,F,6,h,g,1,False,32,AU43,0.10845833094043777
794,2,2023-07-07 14:55:51.663547,4,24,m,3,1,va,./stim/processed_extracts/fake/32\2_5_va.mov,./stim/processed_extracts/audio/32/2_5_audio.wav,F9,M10,32,32,5,2,fake,F,6,h,g,1,False,32,Pitch,-0.011770801187112576
795,3,2023-07-07 14:55:51.663547,4,24,m,4,1,va,./stim/processed_extracts/true/30\3_va.mov,./stim/processed_extracts/audio/30/3_audio.wav,M9,F9,30,30,3,3,true,M,13,g,g,3,True,30,AU12,0.020343493069271395
795,3,2023-07-07 14:55:51.663547,4,24,m,4,1,va,./stim/processed_extracts/true/30\3_va.mov,./stim/processed_extracts/audio/30/3_audio.wav,M9,F9,30,30,3,3,true,M,13,g,g,3,True,30,AU14,-0.005926564994939367
795,3,2023-07-07 14:55:51.663547,4,24,m,4,1,va,./stim/processed_extracts/true/30\3_va.mov,./stim/processed_extracts/audio/30/3_audio.wav,M9,F9,30,30,3,3,true,M,13,g,g,3,True,30,AU15,0.22708213362631807
