,index,Date,Subject,Age,Sex,TrialNumber,BlockNumber,Block,VideoPath,AudioPath,SpeakerID,ListenerID,SpeakerDyad,ListenerDyad,SpeakerExtract,ListenerExtract,Condition,SpeakerSex,Duration,CorrectResp,Resp,LikertResp,Accuracy,DisplayedDyad
140,8,2023-12-01 12:24:22.409666,11,20,m,9,1,va,./stim/processed_extracts/true/43\2_va.mov,./stim/processed_extracts/audio/43/2_audio.wav,M11,F10,43,43,2,2,TRUE,M,7,g,g,4,True,43
141,9,2023-12-01 12:24:22.410666,11,20,m,10,1,va,./stim/processed_extracts/true/11\7_va.mov,./stim/processed_extracts/audio/11/7_audio.wav,F4,M2,11,11,7,7,TRUE,F,22,g,g,2,True,11
142,10,2023-12-01 12:24:22.410666,11,20,m,11,1,va,./stim/processed_extracts/true/1\3_va.mov,./stim/processed_extracts/audio/1/3_audio.wav,F1,M1,1,1,3,3,TRUE,F,26,g,g,4,True,1
143,11,2023-12-01 12:24:22.410666,11,20,m,12,1,va,./stim/processed_extracts/fake/1\1_2_va.mov,./stim/processed_extracts/audio/1/1_2_audio.wav,M1,F1,1,1,1,2,fake_wd,M,17,h,h,3,True,1
144,12,2023-12-01 12:24:22.410666,11,20,m,13,1,va,./stim/processed_extracts/fake/16\1_2_va.mov,./stim/processed_extracts/audio/16/1_2_audio.wav,F2,M3,16,16,1,2,fake_wd,F,11,h,h,1,True,16
145,13,2023-12-01 12:24:22.410666,11,20,m,14,1,va,./stim/processed_extracts/fake_ad/29\30_2_36_7_va.mov,./stim/processed_extracts/audio/29/30_2_36_7_audio.wav,F8,M9,36,30,7,2,fake_ad,F,7,h,g,1,False,29
146,14,2023-12-01 12:24:22.410666,11,20,m,15,1,va,./stim/processed_extracts/fake_ad/42\37_3_38_1_va.mov,./stim/processed_extracts/audio/42/37_3_38_1_audio.wav,M12,F11,38,37,1,3,fake_ad,M,8,h,g,1,False,42
147,15,2023-12-01 12:24:22.410666,11,20,m,16,1,va,./stim/processed_extracts/fake_ad/22\19_3_23_2_va.mov,./stim/processed_extracts/audio/22/19_3_23_2_audio.wav,M6,F7,19,23,3,2,fake_ad,M,11,h,g,3,False,22
148,16,2023-12-01 12:24:22.410666,11,20,m,17,1,va,./stim/processed_extracts/fake_ad/32\30_1_31_6_va.mov,./stim/processed_extracts/audio/32/30_1_31_6_audio.wav,F9,M10,30,31,1,6,fake_ad,F,9,h,g,3,False,32
149,17,2023-12-01 12:24:22.410666,11,20,m,18,1,va,./stim/processed_extracts/fake/29\2_4_va.mov,./stim/processed_extracts/audio/29/2_4_audio.wav,M9,F8,29,29,4,2,fake_wd,M,8,h,g,1,False,29
150,18,2023-12-01 12:24:22.410666,11,20,m,19,1,va,./stim/processed_extracts/fake_ad/46\45_5_48_1_va.mov,./stim/processed_extracts/audio/46/45_5_48_1_audio.wav,F12,M14,45,48,5,1,fake_ad,F,8,h,g,3,False,46
151,19,2023-12-01 12:24:22.410666,11,20,m,20,1,va,./stim/processed_extracts/fake_ad/28\26_5_27_6_va.mov,./stim/processed_extracts/audio/28/26_5_27_6_audio.wav,M8,F7,26,27,5,6,fake_ad,M,7,h,g,1,False,28
152,20,2023-12-01 12:24:22.410666,11,20,m,21,1,va,./stim/processed_extracts/fake/53\3_4_va.mov,./stim/processed_extracts/audio/53/3_4_audio.wav,M15,F13,53,53,3,4,fake_wd,M,13,h,g,2,False,53
153,21,2023-12-01 12:24:22.410666,11,20,m,22,1,va,./stim/processed_extracts/true/34\5_va.mov,./stim/processed_extracts/audio/34/5_audio.wav,F10,M9,34,34,5,5,TRUE,F,16,g,g,3,True,34
154,22,2023-12-01 12:24:22.410666,11,20,m,23,1,va,./stim/processed_extracts/true/32\3_va.mov,./stim/processed_extracts/audio/32/3_audio.wav,F9,M10,32,32,3,3,TRUE,F,11,g,g,3,True,32
155,23,2023-12-01 12:24:22.410666,11,20,m,24,1,va,./stim/processed_extracts/fake/56\2_3_va.mov,./stim/processed_extracts/audio/56/2_3_audio.wav,F13,M16,56,56,2,3,fake_wd,F,11,h,g,2,False,56
156,24,2023-12-01 12:24:22.410666,11,20,m,25,1,va,./stim/processed_extracts/fake_ad/44\42_1_43_1_va.mov,./stim/processed_extracts/audio/44/42_1_43_1_audio.wav,M12,F10,42,43,1,1,fake_ad,M,11,h,h,2,True,44
157,25,2023-12-01 12:24:22.410666,11,20,m,26,1,va,./stim/processed_extracts/fake/49\2_5_va.mov,./stim/processed_extracts/audio/49/2_5_audio.wav,M15,F12,49,49,2,5,fake_wd,M,9,h,h,3,True,49
158,26,2023-12-01 12:24:22.411666,11,20,m,27,1,va,./stim/processed_extracts/true/26\4_va.mov,./stim/processed_extracts/audio/26/4_audio.wav,F6,M8,26,26,4,4,TRUE,F,10,g,h,2,False,26
159,27,2023-12-01 12:24:22.411666,11,20,m,28,1,va,./stim/processed_extracts/true/16\4_va.mov,./stim/processed_extracts/audio/16/4_audio.wav,M3,F2,16,16,4,4,TRUE,M,7,g,h,2,False,16
160,28,2023-12-01 12:24:22.411666,11,20,m,29,1,va,./stim/processed_extracts/true/28\3_va.mov,./stim/processed_extracts/audio/28/3_audio.wav,F7,M8,28,28,3,3,TRUE,F,6,g,g,2,True,28
161,29,2023-12-01 12:24:22.411666,11,20,m,30,1,va,./stim/processed_extracts/fake_ad/57\49_4_51_2_va.mov,./stim/processed_extracts/audio/57/49_4_51_2_audio.wav,M15,F14,49,51,4,2,fake_ad,M,7,h,g,1,False,57
162,30,2023-12-01 12:24:22.411666,11,20,m,31,1,va,./stim/processed_extracts/fake_ad/16\10_4_13_3_va.mov,./stim/processed_extracts/audio/16/10_4_13_3_audio.wav,F2,M3,10,13,4,3,fake_ad,F,8,h,g,2,False,16
163,31,2023-12-01 12:24:22.411666,11,20,m,32,1,va,./stim/processed_extracts/true/40\4_va.mov,./stim/processed_extracts/audio/40/4_audio.wav,F10,M10,40,40,4,4,TRUE,F,15,g,g,3,True,40
164,32,2023-12-01 12:24:22.411666,11,20,m,33,1,va,./stim/processed_extracts/true/52\3_va.mov,./stim/processed_extracts/audio/52/3_audio.wav,M16,F12,52,52,3,3,TRUE,M,10,g,g,2,True,52
165,33,2023-12-01 12:24:22.411666,11,20,m,34,1,va,./stim/processed_extracts/true/29\1_va.mov,./stim/processed_extracts/audio/29/1_audio.wav,M9,F8,29,29,1,1,TRUE,M,6,g,h,2,False,29
166,34,2023-12-01 12:24:22.411666,11,20,m,35,1,va,./stim/processed_extracts/true/4\4_va.mov,./stim/processed_extracts/audio/4/4_audio.wav,M2,F2,4,4,4,4,TRUE,M,7,g,g,3,True,4
167,35,2023-12-01 12:24:22.411666,11,20,m,36,1,va,./stim/processed_extracts/true/42\5_va.mov,./stim/processed_extracts/audio/42/5_audio.wav,M12,F11,42,42,5,5,TRUE,M,13,g,h,4,False,42
168,36,2023-12-01 12:24:22.411666,11,20,m,37,1,va,./stim/processed_extracts/fake/32\2_5_va.mov,./stim/processed_extracts/audio/32/2_5_audio.wav,F9,M10,32,32,5,2,fake_wd,F,6,h,g,4,False,32
169,37,2023-12-01 12:24:22.411666,11,20,m,38,1,va,./stim/processed_extracts/true/31\8_va.mov,./stim/processed_extracts/audio/31/8_audio.wav,M10,F8,31,31,8,8,TRUE,M,10,g,g,3,True,31
170,38,2023-12-01 12:24:22.411666,11,20,m,39,1,va,./stim/processed_extracts/true/57\1_va.mov,./stim/processed_extracts/audio/57/1_audio.wav,M15,F14,57,57,1,1,TRUE,M,11,g,g,2,True,57
171,39,2023-12-01 12:24:22.411666,11,20,m,40,1,va,./stim/processed_extracts/true/22\2_va.mov,./stim/processed_extracts/audio/22/2_audio.wav,M6,F7,22,22,2,2,TRUE,M,8,g,h,3,False,22
172,40,2023-12-01 12:24:22.411666,11,20,m,41,1,va,./stim/processed_extracts/fake/35\1_3_va.mov,./stim/processed_extracts/audio/35/1_3_audio.wav,F9,M11,35,35,3,1,fake_wd,F,11,h,h,2,True,35
173,41,2023-12-01 12:24:22.411666,11,20,m,42,1,va,./stim/processed_extracts/true/21\2_va.mov,./stim/processed_extracts/audio/21/2_audio.wav,M7,F5,21,21,2,2,TRUE,M,15,g,h,4,False,21
174,42,2023-12-01 12:24:22.411666,11,20,m,43,1,va,./stim/processed_extracts/true/40\2_va.mov,./stim/processed_extracts/audio/40/2_audio.wav,F10,M10,40,40,2,2,TRUE,F,12,g,g,2,True,40
175,43,2023-12-01 12:24:22.411666,11,20,m,44,1,va,./stim/processed_extracts/true/44\3_va.mov,./stim/processed_extracts/audio/44/3_audio.wav,M12,F10,44,44,3,3,TRUE,M,8,g,g,4,True,44
176,44,2023-12-01 12:24:22.412658,11,20,m,45,1,va,./stim/processed_extracts/true/5\5_va.mov,./stim/processed_extracts/audio/5/5_audio.wav,M3,F1,5,5,5,5,TRUE,M,7,g,g,2,True,5
177,45,2023-12-01 12:24:22.412658,11,20,m,46,1,va,./stim/processed_extracts/true/40\1_va.mov,./stim/processed_extracts/audio/40/1_audio.wav,M10,F10,40,40,1,1,TRUE,M,7,g,h,3,False,40
178,46,2023-12-01 12:24:22.412658,11,20,m,47,1,va,./stim/processed_extracts/fake/31\5_9_va.mov,./stim/processed_extracts/audio/31/5_9_audio.wav,F8,M10,31,31,9,5,fake_wd,F,8,h,g,4,False,31
179,47,2023-12-01 12:24:22.412658,11,20,m,48,1,va,./stim/processed_extracts/true/28\1_va.mov,./stim/processed_extracts/audio/28/1_audio.wav,M8,F7,28,28,1,1,TRUE,M,8,g,g,4,True,28
180,48,2023-12-01 12:24:22.412658,11,20,m,49,1,va,./stim/processed_extracts/fake/48\3_4_va.mov,./stim/processed_extracts/audio/48/3_4_audio.wav,F13,M14,48,48,4,3,fake_wd,F,10,h,h,1,True,48
181,49,2023-12-01 12:24:22.412658,11,20,m,50,1,va,./stim/processed_extracts/fake/18\1_3_va.mov,./stim/processed_extracts/audio/18/1_3_audio.wav,F5,M5,18,18,1,3,fake_wd,F,9,h,h,3,True,18
182,50,2023-12-01 12:24:22.412658,11,20,m,51,1,va,./stim/processed_extracts/fake/54\2_6_va.mov,./stim/processed_extracts/audio/54/2_6_audio.wav,F15,M13,54,54,6,2,fake_wd,F,9,h,h,2,True,54
183,51,2023-12-01 12:24:22.412658,11,20,m,52,1,va,./stim/processed_extracts/fake/42\3_4_va.mov,./stim/processed_extracts/audio/42/3_4_audio.wav,M12,F11,42,42,4,3,fake_wd,M,10,h,h,1,True,42
184,52,2023-12-01 12:24:22.412658,11,20,m,53,1,va,./stim/processed_extracts/fake/28\2_4_va.mov,./stim/processed_extracts/audio/28/2_4_audio.wav,M8,F7,28,28,4,2,fake_wd,M,8,h,g,2,False,28
185,53,2023-12-01 12:24:22.412658,11,20,m,54,1,va,./stim/processed_extracts/true/53\2_va.mov,./stim/processed_extracts/audio/53/2_audio.wav,F13,M15,53,53,2,2,TRUE,F,11,g,g,2,True,53
186,54,2023-12-01 12:24:22.412658,11,20,m,55,1,va,./stim/processed_extracts/fake/40\7_10_va.mov,./stim/processed_extracts/audio/40/7_10_audio.wav,M10,F10,40,40,10,7,fake_wd,M,14,h,h,3,True,40
187,55,2023-12-01 12:24:22.412658,11,20,m,56,1,va,./stim/processed_extracts/true/44\2_va.mov,./stim/processed_extracts/audio/44/2_audio.wav,F10,M12,44,44,2,2,TRUE,F,12,g,g,1,True,44
188,56,2023-12-01 12:24:22.412658,11,20,m,57,1,va,./stim/processed_extracts/fake_ad/51\50_2_55_5_va.mov,./stim/processed_extracts/audio/51/50_2_55_5_audio.wav,M14,F14,55,50,5,2,fake_ad,M,14,h,g,3,False,51
189,57,2023-12-01 12:24:22.412658,11,20,m,58,1,va,./stim/processed_extracts/true/19\4_va.mov,./stim/processed_extracts/audio/19/4_audio.wav,F6,M6,19,19,4,4,TRUE,F,10,g,g,3,True,19
190,58,2023-12-01 12:24:22.412658,11,20,m,59,1,va,./stim/processed_extracts/fake_ad/31\29_3_32_4_va.mov,./stim/processed_extracts/audio/31/29_3_32_4_audio.wav,M10,F8,32,29,4,3,fake_ad,M,11,h,g,1,False,31
191,59,2023-12-01 12:24:22.412658,11,20,m,60,1,va,./stim/processed_extracts/true/8\3_va.mov,./stim/processed_extracts/audio/8/3_audio.wav,M4,F4,8,8,3,3,TRUE,M,5,g,g,1,True,8
192,60,2023-12-01 12:24:22.413665,11,20,m,61,1,va,./stim/processed_extracts/true/5\2_va.mov,./stim/processed_extracts/audio/5/2_audio.wav,M3,F1,5,5,2,2,TRUE,M,15,g,g,3,True,5
193,61,2023-12-01 12:24:22.413665,11,20,m,62,1,va,./stim/processed_extracts/fake_ad/21\18_2_25_1_va.mov,./stim/processed_extracts/audio/21/18_2_25_1_audio.wav,M7,F5,25,18,1,2,fake_ad,M,8,h,g,4,False,21
194,62,2023-12-01 12:24:22.413665,11,20,m,63,1,va,./stim/processed_extracts/fake/47\5_6_va.mov,./stim/processed_extracts/audio/47/5_6_audio.wav,F13,M13,47,47,6,5,fake_wd,F,12,h,g,4,False,47
195,63,2023-12-01 12:24:22.413665,11,20,m,64,1,va,./stim/processed_extracts/true/52\2_va.mov,./stim/processed_extracts/audio/52/2_audio.wav,F12,M16,52,52,2,2,TRUE,F,10,g,h,2,False,52
196,64,2023-12-01 12:24:22.413665,11,20,m,65,1,va,./stim/processed_extracts/true/46\2_va.mov,./stim/processed_extracts/audio/46/2_audio.wav,F12,M14,46,46,2,2,TRUE,F,8,g,g,1,True,46
197,65,2023-12-01 12:24:22.413665,11,20,m,66,1,va,./stim/processed_extracts/true/37\1_va.mov,./stim/processed_extracts/audio/37/1_audio.wav,F11,M10,37,37,1,1,TRUE,F,6,g,h,3,False,37
198,0,2023-12-01 12:34:42.726249,12,20,m,1,2,va,./stim/processed_extracts/true/16\4_va.mov,./stim/processed_extracts/audio/16/4_audio.wav,M3,F2,16,16,4,4,TRUE,M,7,g,g,1,True,16
199,1,2023-12-01 12:34:42.726249,12,20,m,2,2,va,./stim/processed_extracts/fake/54\2_6_va.mov,./stim/processed_extracts/audio/54/2_6_audio.wav,F15,M13,54,54,6,2,fake_wd,F,9,h,g,2,False,54
200,2,2023-12-01 12:34:42.726249,12,20,m,3,2,va,./stim/processed_extracts/fake/29\2_4_va.mov,./stim/processed_extracts/audio/29/2_4_audio.wav,M9,F8,29,29,4,2,fake_wd,M,8,h,h,4,True,29
201,3,2023-12-01 12:34:42.726249,12,20,m,4,2,va,./stim/processed_extracts/true/21\3_va.mov,./stim/processed_extracts/audio/21/3_audio.wav,F5,M7,21,21,3,3,TRUE,F,13,g,g,4,True,21
202,4,2023-12-01 12:34:42.726249,12,20,m,5,2,va,./stim/processed_extracts/true/39\3_va.mov,./stim/processed_extracts/audio/39/3_audio.wav,M12,F9,39,39,3,3,TRUE,M,10,g,g,4,True,39
203,5,2023-12-01 12:34:42.726249,12,20,m,6,2,va,./stim/processed_extracts/true/55\6_va.mov,./stim/processed_extracts/audio/55/6_audio.wav,M14,F15,55,55,6,6,TRUE,M,9,g,g,3,True,55
204,6,2023-12-01 12:34:42.726249,12,20,m,7,2,va,./stim/processed_extracts/true/37\4_va.mov,./stim/processed_extracts/audio/37/4_audio.wav,M10,F11,37,37,4,4,TRUE,M,7,g,h,2,False,37
205,7,2023-12-01 12:34:42.727248,12,20,m,8,2,va,./stim/processed_extracts/fake_ad/33\34_3_37_5_va.mov,./stim/processed_extracts/audio/33/34_3_37_5_audio.wav,M9,F11,34,37,3,5,fake_ad,M,10,h,h,4,True,33
206,8,2023-12-01 12:34:42.727248,12,20,m,9,2,va,./stim/processed_extracts/true/50\1_va.mov,./stim/processed_extracts/audio/50/1_audio.wav,F14,M13,50,50,1,1,TRUE,F,8,g,h,2,False,50
207,9,2023-12-01 12:34:42.727248,12,20,m,10,2,va,./stim/processed_extracts/fake_ad/6\3_5_7_4_va.mov,./stim/processed_extracts/audio/6/3_5_7_4_audio.wav,M1,F3,3,7,5,4,fake_ad,M,6,h,h,3,True,6
208,10,2023-12-01 12:34:42.727248,12,20,m,11,2,va,./stim/processed_extracts/fake/4\1_6_va.mov,./stim/processed_extracts/audio/4/1_6_audio.wav,M2,F2,4,4,1,6,fake_wd,M,6,h,h,3,True,4
209,11,2023-12-01 12:34:42.727248,12,20,m,12,2,va,./stim/processed_extracts/true/11\7_va.mov,./stim/processed_extracts/audio/11/7_audio.wav,F4,M2,11,11,7,7,TRUE,F,22,g,g,4,True,11
210,12,2023-12-01 12:34:42.727248,12,20,m,13,2,va,./stim/processed_extracts/true/22\2_va.mov,./stim/processed_extracts/audio/22/2_audio.wav,M6,F7,22,22,2,2,TRUE,M,8,g,g,2,True,22
211,13,2023-12-01 12:34:42.727248,12,20,m,14,2,va,./stim/processed_extracts/true/34\5_va.mov,./stim/processed_extracts/audio/34/5_audio.wav,F10,M9,34,34,5,5,TRUE,F,16,g,g,4,True,34
212,14,2023-12-01 12:34:42.727248,12,20,m,15,2,va,./stim/processed_extracts/true/15\2_va.mov,./stim/processed_extracts/audio/15/2_audio.wav,M2,F3,15,15,2,2,TRUE,M,13,g,g,2,True,15
213,15,2023-12-01 12:34:42.727248,12,20,m,16,2,va,./stim/processed_extracts/true/24\4_va.mov,./stim/processed_extracts/audio/24/4_audio.wav,F5,M8,24,24,4,4,TRUE,F,8,g,g,3,True,24
214,16,2023-12-01 12:34:42.727248,12,20,m,17,2,va,./stim/processed_extracts/true/59\1_va.mov,./stim/processed_extracts/audio/59/1_audio.wav,M16,F14,59,59,1,1,TRUE,M,9,g,h,1,False,59
215,17,2023-12-01 12:34:42.727248,12,20,m,18,2,va,./stim/processed_extracts/true/9\2_va.mov,./stim/processed_extracts/audio/9/2_audio.wav,M4,F1,9,9,2,2,TRUE,M,6,g,g,4,True,9
216,18,2023-12-01 12:34:42.727248,12,20,m,19,2,va,./stim/processed_extracts/fake/11\1_2_va.mov,./stim/processed_extracts/audio/11/1_2_audio.wav,M2,F4,11,11,1,2,fake_wd,M,7,h,h,3,True,11
217,19,2023-12-01 12:34:42.727248,12,20,m,20,2,va,./stim/processed_extracts/fake/28\2_4_va.mov,./stim/processed_extracts/audio/28/2_4_audio.wav,M8,F7,28,28,4,2,fake_wd,M,8,h,h,2,True,28
218,20,2023-12-01 12:34:42.727248,12,20,m,21,2,va,./stim/processed_extracts/fake_ad/59\57_2_60_3_va.mov,./stim/processed_extracts/audio/59/57_2_60_3_audio.wav,M16,F14,60,57,3,2,fake_ad,M,11,h,g,4,False,59
219,21,2023-12-01 12:34:42.727248,12,20,m,22,2,va,./stim/processed_extracts/true/1\3_va.mov,./stim/processed_extracts/audio/1/3_audio.wav,F1,M1,1,1,3,3,TRUE,F,26,g,g,4,True,1
220,22,2023-12-01 12:34:42.727248,12,20,m,23,2,va,./stim/processed_extracts/fake/37\2_6_va.mov,./stim/processed_extracts/audio/37/2_6_audio.wav,M10,F11,37,37,6,2,fake_wd,M,12,h,h,3,True,37
221,23,2023-12-01 12:34:42.727248,12,20,m,24,2,va,./stim/processed_extracts/true/49\1_va.mov,./stim/processed_extracts/audio/49/1_audio.wav,F12,M15,49,49,1,1,TRUE,F,9,g,g,3,True,49
222,24,2023-12-01 12:34:42.728247,12,20,m,25,2,va,./stim/processed_extracts/fake_ad/30\34_4_35_6_va.mov,./stim/processed_extracts/audio/30/34_4_35_6_audio.wav,F9,M9,35,34,6,4,fake_ad,F,9,h,h,4,True,30
223,25,2023-12-01 12:34:42.728247,12,20,m,26,2,va,./stim/processed_extracts/fake/49\2_5_va.mov,./stim/processed_extracts/audio/49/2_5_audio.wav,M15,F12,49,49,2,5,fake_wd,M,9,h,h,3,True,49
224,26,2023-12-01 12:34:42.728247,12,20,m,27,2,va,./stim/processed_extracts/fake_ad/31\29_3_32_4_va.mov,./stim/processed_extracts/audio/31/29_3_32_4_audio.wav,M10,F8,32,29,4,3,fake_ad,M,11,h,g,2,False,31
225,27,2023-12-01 12:34:42.728247,12,20,m,28,2,va,./stim/processed_extracts/true/24\5_va.mov,./stim/processed_extracts/audio/24/5_audio.wav,M8,F5,24,24,5,5,TRUE,M,8,g,g,3,True,24
226,28,2023-12-01 12:34:42.728247,12,20,m,29,2,va,./stim/processed_extracts/fake_ad/55\48_7_60_2_va.mov,./stim/processed_extracts/audio/55/48_7_60_2_audio.wav,F15,M14,60,48,2,7,fake_ad,F,11,h,g,1,False,55
227,29,2023-12-01 12:34:42.728247,12,20,m,30,2,va,./stim/processed_extracts/fake/6\4_5_va.mov,./stim/processed_extracts/audio/6/4_5_audio.wav,F3,M1,6,6,5,4,fake_wd,F,10,h,h,4,True,6
228,30,2023-12-01 12:34:42.728247,12,20,m,31,2,va,./stim/processed_extracts/fake/31\1_10_va.mov,./stim/processed_extracts/audio/31/1_10_audio.wav,M10,F8,31,31,1,10,fake_wd,M,8,h,h,3,True,31
229,31,2023-12-01 12:34:42.728247,12,20,m,32,2,va,./stim/processed_extracts/fake_ad/43\35_4_40_3_va.mov,./stim/processed_extracts/audio/43/35_4_40_3_audio.wav,F10,M11,40,35,3,4,fake_ad,F,13,h,h,4,True,43
230,32,2023-12-01 12:34:42.728247,12,20,m,33,2,va,./stim/processed_extracts/true/7\3_va.mov,./stim/processed_extracts/audio/7/3_audio.wav,M4,F3,7,7,3,3,TRUE,M,7,g,g,2,True,7
231,33,2023-12-01 12:34:42.728247,12,20,m,34,2,va,./stim/processed_extracts/fake/31\5_9_va.mov,./stim/processed_extracts/audio/31/5_9_audio.wav,F8,M10,31,31,9,5,fake_wd,F,8,h,h,4,True,31
232,34,2023-12-01 12:34:42.728247,12,20,m,35,2,va,./stim/processed_extracts/true/14\3_va.mov,./stim/processed_extracts/audio/14/3_audio.wav,M3,F3,14,14,3,3,TRUE,M,15,g,g,4,True,14
233,35,2023-12-01 12:34:42.728247,12,20,m,36,2,va,./stim/processed_extracts/true/31\3_va.mov,./stim/processed_extracts/audio/31/3_audio.wav,M10,F8,31,31,3,3,TRUE,M,9,g,g,3,True,31
234,36,2023-12-01 12:34:42.728247,12,20,m,37,2,va,./stim/processed_extracts/true/30\3_va.mov,./stim/processed_extracts/audio/30/3_audio.wav,M9,F9,30,30,3,3,TRUE,M,13,g,g,3,True,30
235,37,2023-12-01 12:34:42.728247,12,20,m,38,2,va,./stim/processed_extracts/true/41\1_va.mov,./stim/processed_extracts/audio/41/1_audio.wav,F11,M11,41,41,1,1,TRUE,F,9,g,g,3,True,41
236,38,2023-12-01 12:34:42.728247,12,20,m,39,2,va,./stim/processed_extracts/fake_ad/21\18_2_25_1_va.mov,./stim/processed_extracts/audio/21/18_2_25_1_audio.wav,M7,F5,25,18,1,2,fake_ad,M,8,h,h,2,True,21
237,39,2023-12-01 12:34:42.728247,12,20,m,40,2,va,./stim/processed_extracts/true/43\2_va.mov,./stim/processed_extracts/audio/43/2_audio.wav,M11,F10,43,43,2,2,TRUE,M,7,g,g,3,True,43
238,40,2023-12-01 12:34:42.728247,12,20,m,41,2,va,./stim/processed_extracts/fake_ad/46\45_5_48_1_va.mov,./stim/processed_extracts/audio/46/45_5_48_1_audio.wav,F12,M14,45,48,5,1,fake_ad,F,8,h,h,3,True,46
239,41,2023-12-01 12:34:42.729247,12,20,m,42,2,va,./stim/processed_extracts/fake/55\4_7_va.mov,./stim/processed_extracts/audio/55/4_7_audio.wav,M14,F15,55,55,4,7,fake_wd,M,12,h,g,3,False,55
240,42,2023-12-01 12:34:42.729247,12,20,m,43,2,va,./stim/processed_extracts/fake/50\3_4_va.mov,./stim/processed_extracts/audio/50/3_4_audio.wav,M13,F14,50,50,3,4,fake_wd,M,8,h,h,1,True,50
241,43,2023-12-01 12:34:42.729247,12,20,m,44,2,va,./stim/processed_extracts/fake/9\1_3_va.mov,./stim/processed_extracts/audio/9/1_3_audio.wav,F1,M4,9,9,1,3,fake_wd,F,7,h,h,3,True,9
242,44,2023-12-01 12:34:42.729247,12,20,m,45,2,va,./stim/processed_extracts/true/27\3_va.mov,./stim/processed_extracts/audio/27/3_audio.wav,M7,F7,27,27,3,3,TRUE,M,11,g,g,3,True,27
243,45,2023-12-01 12:34:42.729247,12,20,m,46,2,va,./stim/processed_extracts/true/28\3_va.mov,./stim/processed_extracts/audio/28/3_audio.wav,F7,M8,28,28,3,3,TRUE,F,6,g,g,2,True,28
244,46,2023-12-01 12:34:42.729247,12,20,m,47,2,va,./stim/processed_extracts/true/14\2_va.mov,./stim/processed_extracts/audio/14/2_audio.wav,M3,F3,14,14,2,2,TRUE,M,7,g,h,3,False,14
245,47,2023-12-01 12:34:42.729247,12,20,m,48,2,va,./stim/processed_extracts/fake/54\7_8_va.mov,./stim/processed_extracts/audio/54/7_8_audio.wav,M13,F15,54,54,7,8,fake_wd,M,10,h,h,2,True,54
246,48,2023-12-01 12:34:42.729247,12,20,m,49,2,va,./stim/processed_extracts/fake_ad/44\42_1_43_1_va.mov,./stim/processed_extracts/audio/44/42_1_43_1_audio.wav,M12,F10,42,43,1,1,fake_ad,M,11,h,g,3,False,44
247,49,2023-12-01 12:34:42.729247,12,20,m,50,2,va,./stim/processed_extracts/fake/43\3_7_va.mov,./stim/processed_extracts/audio/43/3_7_audio.wav,F10,M11,43,43,3,7,fake_wd,F,11,h,g,3,False,43
