,trial,condition,listener_au,duration,dyad,times_presented,model_performance,subject_accuracy,confidence,genuineness
1385,./stim/processed_extracts/fake_ad/50\51_1_54_4_va.mov,fake,AU15,8,50,3,0.07864207657067042,0.6666666666666666,2.6666666666666665,0.3333333333333333
1386,./stim/processed_extracts/fake_ad/51\50_2_55_5_va.mov,fake,AU15,14,51,8,-0.3044305637337134,0.5,3.125,0.5
1387,./stim/processed_extracts/fake_ad/52\46_3_56_5_va.mov,fake,AU15,12,52,4,-0.21944880753221174,0.25,1.75,0.75
1388,./stim/processed_extracts/fake_ad/53\47_2_49_3_va.mov,fake,AU15,7,53,9,0.19021023760335412,0.6666666666666666,2.5555555555555554,0.3333333333333333
1389,./stim/processed_extracts/fake_ad/55\48_7_60_2_va.mov,fake,AU15,11,55,6,-0.3599174055698633,0.16666666666666666,2.1666666666666665,0.8333333333333334
1390,./stim/processed_extracts/fake_ad/57\49_4_51_2_va.mov,fake,AU15,7,57,5,-0.23059097646501495,0.2,2.0,0.8
1391,./stim/processed_extracts/fake_ad/58\49_6_60_7_va.mov,fake,AU15,17,58,5,0.08003046633736759,0.4,2.8,0.6
1392,./stim/processed_extracts/fake_ad/59\57_2_60_3_va.mov,fake,AU15,11,59,6,0.2841214164917982,0.5,2.5,0.5
1393,./stim/processed_extracts/fake_ad/60\55_3_59_2_va.mov,fake,AU15,7,60,5,0.0033131903437407335,0.8,3.2,0.2
1394,./stim/processed_extracts/fake/1\1_2_va.mov,fake,AU17,17,1,6,0.11717592805448951,0.8333333333333334,3.6666666666666665,0.16666666666666666
1395,./stim/processed_extracts/fake/2\2_3_va.mov,fake,AU17,8,2,7,0.129174971279355,0.42857142857142855,2.7142857142857144,0.5714285714285714
1396,./stim/processed_extracts/fake/3\1_6_va.mov,fake,AU17,7,3,4,-0.4642603847610854,0.75,3.5,0.25
1397,./stim/processed_extracts/fake/3\4_8_va.mov,fake,AU17,12,3,4,0.19220535049191664,0.75,3.0,0.25
1398,./stim/processed_extracts/fake/4\1_6_va.mov,fake,AU17,6,4,6,-0.1465306214459288,0.6666666666666666,2.1666666666666665,0.3333333333333333
1399,./stim/processed_extracts/fake/4\3_9_va.mov,fake,AU17,11,4,4,0.052273887510011274,0.75,3.75,0.25
1400,./stim/processed_extracts/fake/5\3_4_va.mov,fake,AU17,15,5,4,0.3015493628544744,0.5,3.0,0.5
1401,./stim/processed_extracts/fake/6\4_5_va.mov,fake,AU17,10,6,5,-0.13336374222512185,0.6,3.2,0.4
1402,./stim/processed_extracts/fake/7\1_2_va.mov,fake,AU17,8,7,8,0.20472922928008652,0.75,3.375,0.25
1403,./stim/processed_extracts/fake/10\3_6_va.mov,fake,AU17,6,10,6,-0.03979673141317986,0.6666666666666666,1.6666666666666667,0.3333333333333333
1404,./stim/processed_extracts/fake/11\1_2_va.mov,fake,AU17,7,11,6,0.29685957642788663,0.6666666666666666,2.1666666666666665,0.3333333333333333
1405,./stim/processed_extracts/fake/11\5_6_va.mov,fake,AU17,7,11,5,0.17435566348326745,0.4,2.2,0.6
1406,./stim/processed_extracts/fake/12\2_5_va.mov,fake,AU17,7,12,3,0.011050186026387293,0.6666666666666666,2.6666666666666665,0.3333333333333333
1407,./stim/processed_extracts/fake/13\1_4_va.mov,fake,AU17,14,13,9,-0.2892574498958784,0.5555555555555556,2.2222222222222223,0.4444444444444444
1408,./stim/processed_extracts/fake/14\1_5_va.mov,fake,AU17,8,14,6,0.425744218880069,0.3333333333333333,3.0,0.6666666666666666
1409,./stim/processed_extracts/fake/15\3_5_va.mov,fake,AU17,17,15,7,-0.0209317872260493,0.8571428571428571,3.2857142857142856,0.14285714285714285
1410,./stim/processed_extracts/fake/16\1_2_va.mov,fake,AU17,11,16,7,-0.05684445513139242,1.0,2.7142857142857144,0.0
1411,./stim/processed_extracts/fake/18\1_3_va.mov,fake,AU17,9,18,8,-0.1857993973747509,0.75,1.875,0.25
1412,./stim/processed_extracts/fake/19\2_5_va.mov,fake,AU17,8,19,6,0.14612562599594894,1.0,3.0,0.0
1413,./stim/processed_extracts/fake/24\1_2_va.mov,fake,AU17,7,24,8,0.3772563480092571,0.375,1.875,0.625
1414,./stim/processed_extracts/fake/26\1_2_va.mov,fake,AU17,9,26,3,0.46206007951354083,1.0,4.0,0.0
1415,./stim/processed_extracts/fake/27\2_4_va.mov,fake,AU17,8,27,5,0.2335373754376048,0.6,2.8,0.4
1416,./stim/processed_extracts/fake/28\2_4_va.mov,fake,AU17,8,28,6,-0.32448924540762936,0.6666666666666666,2.3333333333333335,0.3333333333333333
1417,./stim/processed_extracts/fake/29\2_4_va.mov,fake,AU17,8,29,5,0.3145889132926452,0.8,2.8,0.2
1418,./stim/processed_extracts/fake/31\1_10_va.mov,fake,AU17,8,31,5,-0.031485265657525845,0.6,2.8,0.4
1419,./stim/processed_extracts/fake/31\5_9_va.mov,fake,AU17,8,31,8,0.21296720890831528,0.75,3.5,0.25
1420,./stim/processed_extracts/fake/32\2_5_va.mov,fake,AU17,6,32,6,0.23453850237277207,0.0,2.3333333333333335,1.0
1421,./stim/processed_extracts/fake/34\2_6_va.mov,fake,AU17,9,34,6,-0.3573428754531283,0.8333333333333334,2.1666666666666665,0.16666666666666666
1422,./stim/processed_extracts/fake/35\1_3_va.mov,fake,AU17,11,35,4,0.3094308233980034,1.0,2.75,0.0
1423,./stim/processed_extracts/fake/36\1_6_va.mov,fake,AU17,8,36,7,-0.31536312675780814,1.0,3.4285714285714284,0.0
1424,./stim/processed_extracts/fake/37\2_6_va.mov,fake,AU17,12,37,9,-0.6411616637947669,0.6666666666666666,2.7777777777777777,0.3333333333333333
1425,./stim/processed_extracts/fake/38\3_5_va.mov,fake,AU17,9,38,4,0.4100678250835307,0.25,3.25,0.75
1426,./stim/processed_extracts/fake/40\5_8_va.mov,fake,AU17,10,40,5,0.12599485279273573,0.8,3.0,0.2
1427,./stim/processed_extracts/fake/40\7_10_va.mov,fake,AU17,14,40,6,0.2481728700998504,1.0,2.6666666666666665,0.0
1428,./stim/processed_extracts/fake/42\3_4_va.mov,fake,AU17,10,42,7,0.10064389402021788,0.7142857142857143,2.0,0.2857142857142857
1429,./stim/processed_extracts/fake/43\3_7_va.mov,fake,AU17,11,43,8,-0.317533055502252,0.25,2.875,0.75
1430,./stim/processed_extracts/fake/45\2_4_va.mov,fake,AU17,9,45,7,-0.12898021224181674,0.8571428571428571,2.857142857142857,0.14285714285714285
1431,./stim/processed_extracts/fake/47\5_6_va.mov,fake,AU17,12,47,8,0.02342410514957423,0.75,2.875,0.25
1432,./stim/processed_extracts/fake/48\2_6_va.mov,fake,AU17,8,48,7,0.4132840301851297,0.7142857142857143,2.5714285714285716,0.2857142857142857
1433,./stim/processed_extracts/fake/48\3_4_va.mov,fake,AU17,10,48,5,-0.3575627795391614,0.4,2.2,0.6
1434,./stim/processed_extracts/fake/49\2_5_va.mov,fake,AU17,9,49,7,-0.08949367899392859,0.7142857142857143,3.2857142857142856,0.2857142857142857
1435,./stim/processed_extracts/fake/50\3_4_va.mov,fake,AU17,8,50,4,-0.0021523690985878535,0.75,2.5,0.25
1436,./stim/processed_extracts/fake/53\3_4_va.mov,fake,AU17,13,53,9,-0.36255301580347166,0.4444444444444444,2.4444444444444446,0.5555555555555556
1437,./stim/processed_extracts/fake/54\2_6_va.mov,fake,AU17,9,54,4,0.05105405729557277,0.75,2.25,0.25
1438,./stim/processed_extracts/fake/54\7_8_va.mov,fake,AU17,10,54,6,-0.032792340995408696,0.8333333333333334,2.3333333333333335,0.16666666666666666
1439,./stim/processed_extracts/fake/55\4_7_va.mov,fake,AU17,12,55,8,-0.05019185136302946,0.375,2.75,0.625
1440,./stim/processed_extracts/fake/56\2_3_va.mov,fake,AU17,11,56,8,0.5087935566381222,0.25,2.25,0.75
1441,./stim/processed_extracts/fake/58\1_2_va.mov,fake,AU17,14,58,5,0.10435640304664591,0.4,2.6,0.6
1442,./stim/processed_extracts/fake/60\4_6_va.mov,fake,AU17,9,60,6,0.5221300978077925,0.6666666666666666,2.5,0.3333333333333333
1443,./stim/processed_extracts/fake_ad/1\2_4_3_3_va.mov,fake,AU17,10,1,6,-0.3042674796373409,0.6666666666666666,3.1666666666666665,0.3333333333333333
1444,./stim/processed_extracts/fake_ad/3\1_4_4_5_va.mov,fake,AU17,15,3,4,0.19706798590512103,0.5,3.0,0.5
1445,./stim/processed_extracts/fake_ad/4\10_1_11_3_va.mov,fake,AU17,11,4,6,-0.3956600842927353,0.5,2.6666666666666665,0.5
1446,./stim/processed_extracts/fake_ad/6\3_5_7_4_va.mov,fake,AU17,6,6,5,0.010563431049707177,0.6,2.8,0.4
1447,./stim/processed_extracts/fake_ad/7\6_1_8_2_va.mov,fake,AU17,7,7,6,0.17927472020095858,1.0,3.0,0.0
1448,./stim/processed_extracts/fake_ad/8\10_2_13_5_va.mov,fake,AU17,7,8,3,-0.18519173916634113,0.6666666666666666,2.3333333333333335,0.3333333333333333
1449,./stim/processed_extracts/fake_ad/10\4_8_8_6_va.mov,fake,AU17,11,10,9,-0.057897723519767255,1.0,3.4444444444444446,0.0
1450,./stim/processed_extracts/fake_ad/11\12_4_15_4_va.mov,fake,AU17,11,11,7,-0.44589938150044073,0.7142857142857143,2.4285714285714284,0.2857142857142857
1451,./stim/processed_extracts/fake_ad/12\6_6_11_4_va.mov,fake,AU17,11,12,5,-0.0901853701890312,1.0,3.6,0.0
1452,./stim/processed_extracts/fake_ad/13\5_6_11_10_va.mov,fake,AU17,11,13,10,0.4142220081165394,0.3,2.7,0.7
1453,./stim/processed_extracts/fake_ad/14\5_7_6_2_va.mov,fake,AU17,8,14,7,0.029683323332414507,1.0,3.142857142857143,0.0
1454,./stim/processed_extracts/fake_ad/15\4_2_14_4_va.mov,fake,AU17,9,15,7,0.003838757023808577,0.8571428571428571,3.142857142857143,0.14285714285714285
1455,./stim/processed_extracts/fake_ad/16\10_4_13_3_va.mov,fake,AU17,8,16,7,0.24470954631014363,0.2857142857142857,2.5714285714285716,0.7142857142857143
1456,./stim/processed_extracts/fake_ad/18\17_1_20_2_va.mov,fake,AU17,9,18,4,0.011008535644669214,0.5,2.75,0.5
1457,./stim/processed_extracts/fake_ad/19\17_2_25_2_va.mov,fake,AU17,10,19,4,-0.3062581015621111,0.75,2.75,0.25
1458,./stim/processed_extracts/fake_ad/21\18_2_25_1_va.mov,fake,AU17,8,21,9,-0.04459616813158634,0.2222222222222222,3.111111111111111,0.7777777777777778
1459,./stim/processed_extracts/fake_ad/22\19_3_23_2_va.mov,fake,AU17,11,22,5,0.08484422710888113,0.4,2.6,0.6
1460,./stim/processed_extracts/fake_ad/23\18_5_22_1_va.mov,fake,AU17,6,23,3,0.060715951813881015,1.0,2.6666666666666665,0.0
1461,./stim/processed_extracts/fake_ad/24\21_1_26_3_va.mov,fake,AU17,8,24,5,-0.303663499867298,0.8,2.6,0.2
1462,./stim/processed_extracts/fake_ad/28\26_5_27_6_va.mov,fake,AU17,7,28,4,0.14365129216079786,0.25,1.75,0.75
1463,./stim/processed_extracts/fake_ad/29\30_2_36_7_va.mov,fake,AU17,7,29,7,-0.2585108952999262,0.7142857142857143,2.0,0.2857142857142857
1464,./stim/processed_extracts/fake_ad/30\34_4_35_6_va.mov,fake,AU17,9,30,5,0.40836073171736414,1.0,3.6,0.0
1465,./stim/processed_extracts/fake_ad/31\29_3_32_4_va.mov,fake,AU17,11,31,7,0.09959067922407874,0.42857142857142855,2.2857142857142856,0.5714285714285714
1466,./stim/processed_extracts/fake_ad/32\30_1_31_6_va.mov,fake,AU17,9,32,7,0.06466017529585778,0.2857142857142857,2.2857142857142856,0.7142857142857143
1467,./stim/processed_extracts/fake_ad/33\34_3_37_5_va.mov,fake,AU17,10,33,8,-0.3708422807022578,1.0,3.75,0.0
1468,./stim/processed_extracts/fake_ad/34\33_1_40_6_va.mov,fake,AU17,9,34,5,-0.3615392491531967,0.4,2.2,0.6
1469,./stim/processed_extracts/fake_ad/36\38_2_41_2_va.mov,fake,AU17,10,36,7,-0.24466716274783293,0.7142857142857143,3.0,0.2857142857142857
1470,./stim/processed_extracts/fake_ad/37\31_4_33_2_va.mov,fake,AU17,7,37,6,0.09905693076876343,0.8333333333333334,2.3333333333333335,0.16666666666666666
1471,./stim/processed_extracts/fake_ad/38\36_2_39_2_va.mov,fake,AU17,8,38,2,-0.59391910360318,0.5,2.5,0.5
1472,./stim/processed_extracts/fake_ad/39\35_7_44_1_va.mov,fake,AU17,8,39,10,0.09607070307680537,0.2,3.3,0.8
1473,./stim/processed_extracts/fake_ad/40\31_2_34_1_va.mov,fake,AU17,7,40,5,0.0037772252643395125,1.0,2.6,0.0
1474,./stim/processed_extracts/fake_ad/41\36_5_42_2_va.mov,fake,AU17,12,41,4,-0.14287373703450673,0.25,1.75,0.75
1475,./stim/processed_extracts/fake_ad/42\37_3_38_1_va.mov,fake,AU17,8,42,6,0.23042757323216717,0.5,1.5,0.5
1476,./stim/processed_extracts/fake_ad/43\35_4_40_3_va.mov,fake,AU17,13,43,7,-0.01487193761917308,1.0,3.2857142857142856,0.0
1477,./stim/processed_extracts/fake_ad/44\42_1_43_1_va.mov,fake,AU17,11,44,8,-0.364037304066203,0.5,2.125,0.5
1478,./stim/processed_extracts/fake_ad/45\46_1_47_1_va.mov,fake,AU17,10,45,7,-0.26192066238859296,1.0,3.4285714285714284,0.0
1479,./stim/processed_extracts/fake_ad/46\45_5_48_1_va.mov,fake,AU17,8,46,4,0.1863323093788533,0.5,2.5,0.5
1480,./stim/processed_extracts/fake_ad/47\45_1_56_4_va.mov,fake,AU17,9,47,5,-0.12455794298549247,0.4,2.4,0.6
1481,./stim/processed_extracts/fake_ad/48\47_4_55_2_va.mov,fake,AU17,8,48,6,-0.16611448512814678,0.3333333333333333,2.8333333333333335,0.6666666666666666
1482,./stim/processed_extracts/fake_ad/49\52_1_58_4_va.mov,fake,AU17,7,49,5,-0.2528964586100326,0.4,2.6,0.6
1483,./stim/processed_extracts/fake_ad/50\51_1_54_4_va.mov,fake,AU17,8,50,3,-0.2256248304933689,0.6666666666666666,2.6666666666666665,0.3333333333333333
1484,./stim/processed_extracts/fake_ad/51\50_2_55_5_va.mov,fake,AU17,14,51,8,0.05605690816284889,0.5,3.125,0.5
1485,./stim/processed_extracts/fake_ad/52\46_3_56_5_va.mov,fake,AU17,12,52,4,-0.14611734124120868,0.25,1.75,0.75
1486,./stim/processed_extracts/fake_ad/53\47_2_49_3_va.mov,fake,AU17,7,53,9,0.11744108065228794,0.6666666666666666,2.5555555555555554,0.3333333333333333
1487,./stim/processed_extracts/fake_ad/55\48_7_60_2_va.mov,fake,AU17,11,55,6,0.04332895339094883,0.16666666666666666,2.1666666666666665,0.8333333333333334
1488,./stim/processed_extracts/fake_ad/57\49_4_51_2_va.mov,fake,AU17,7,57,5,-0.2719086511134661,0.2,2.0,0.8
1489,./stim/processed_extracts/fake_ad/58\49_6_60_7_va.mov,fake,AU17,17,58,5,-0.21923994820283527,0.4,2.8,0.6
1490,./stim/processed_extracts/fake_ad/59\57_2_60_3_va.mov,fake,AU17,11,59,6,-0.08458375905722877,0.5,2.5,0.5
1491,./stim/processed_extracts/fake_ad/60\55_3_59_2_va.mov,fake,AU17,7,60,5,0.26743145057711143,0.8,3.2,0.2
1492,./stim/processed_extracts/fake/1\1_2_va.mov,fake,AU23,17,1,6,0.14157920230475096,0.8333333333333334,3.6666666666666665,0.16666666666666666
1493,./stim/processed_extracts/fake/2\2_3_va.mov,fake,AU23,8,2,7,0.06912691267206222,0.42857142857142855,2.7142857142857144,0.5714285714285714
1494,./stim/processed_extracts/fake/3\1_6_va.mov,fake,AU23,7,3,4,-0.5698942298833005,0.75,3.5,0.25
1495,./stim/processed_extracts/fake/3\4_8_va.mov,fake,AU23,12,3,4,0.037698206333751254,0.75,3.0,0.25
1496,./stim/processed_extracts/fake/4\1_6_va.mov,fake,AU23,6,4,6,0.01553003219806608,0.6666666666666666,2.1666666666666665,0.3333333333333333
1497,./stim/processed_extracts/fake/4\3_9_va.mov,fake,AU23,11,4,4,0.05374151710852384,0.75,3.75,0.25
1498,./stim/processed_extracts/fake/5\3_4_va.mov,fake,AU23,15,5,4,-0.06819380337747881,0.5,3.0,0.5
1499,./stim/processed_extracts/fake/6\4_5_va.mov,fake,AU23,10,6,5,0.0018102443111091434,0.6,3.2,0.4
1500,./stim/processed_extracts/fake/7\1_2_va.mov,fake,AU23,8,7,8,-0.21966817264209934,0.75,3.375,0.25
1501,./stim/processed_extracts/fake/10\3_6_va.mov,fake,AU23,6,10,6,0.08868277083461545,0.6666666666666666,1.6666666666666667,0.3333333333333333
1502,./stim/processed_extracts/fake/11\1_2_va.mov,fake,AU23,7,11,6,0.31728215556396955,0.6666666666666666,2.1666666666666665,0.3333333333333333
1503,./stim/processed_extracts/fake/11\5_6_va.mov,fake,AU23,7,11,5,-0.17362623554299841,0.4,2.2,0.6
1504,./stim/processed_extracts/fake/12\2_5_va.mov,fake,AU23,7,12,3,-0.09723168481020346,0.6666666666666666,2.6666666666666665,0.3333333333333333
1505,./stim/processed_extracts/fake/13\1_4_va.mov,fake,AU23,14,13,9,0.054454563402473316,0.5555555555555556,2.2222222222222223,0.4444444444444444
1506,./stim/processed_extracts/fake/14\1_5_va.mov,fake,AU23,8,14,6,0.12002934623204367,0.3333333333333333,3.0,0.6666666666666666
1507,./stim/processed_extracts/fake/15\3_5_va.mov,fake,AU23,17,15,7,0.12332795334550217,0.8571428571428571,3.2857142857142856,0.14285714285714285
1508,./stim/processed_extracts/fake/16\1_2_va.mov,fake,AU23,11,16,7,-0.22100908495371568,1.0,2.7142857142857144,0.0
1509,./stim/processed_extracts/fake/18\1_3_va.mov,fake,AU23,9,18,8,-0.3472012431160043,0.75,1.875,0.25
1510,./stim/processed_extracts/fake/19\2_5_va.mov,fake,AU23,8,19,6,0.3337445440713623,1.0,3.0,0.0
1511,./stim/processed_extracts/fake/24\1_2_va.mov,fake,AU23,7,24,8,0.01112929300095723,0.375,1.875,0.625
1512,./stim/processed_extracts/fake/26\1_2_va.mov,fake,AU23,9,26,3,-0.15854416888977238,1.0,4.0,0.0
1513,./stim/processed_extracts/fake/27\2_4_va.mov,fake,AU23,8,27,5,-0.31289751249636644,0.6,2.8,0.4
1514,./stim/processed_extracts/fake/28\2_4_va.mov,fake,AU23,8,28,6,0.037747308507133155,0.6666666666666666,2.3333333333333335,0.3333333333333333
1515,./stim/processed_extracts/fake/29\2_4_va.mov,fake,AU23,8,29,5,0.01580034364006148,0.8,2.8,0.2
1516,./stim/processed_extracts/fake/31\1_10_va.mov,fake,AU23,8,31,5,0.5919651786773666,0.6,2.8,0.4
1517,./stim/processed_extracts/fake/31\5_9_va.mov,fake,AU23,8,31,8,0.16313320548386973,0.75,3.5,0.25
1518,./stim/processed_extracts/fake/32\2_5_va.mov,fake,AU23,6,32,6,-0.0860192319848605,0.0,2.3333333333333335,1.0
1519,./stim/processed_extracts/fake/34\2_6_va.mov,fake,AU23,9,34,6,-0.06002388830641925,0.8333333333333334,2.1666666666666665,0.16666666666666666
1520,./stim/processed_extracts/fake/35\1_3_va.mov,fake,AU23,11,35,4,0.4903534514258846,1.0,2.75,0.0
1521,./stim/processed_extracts/fake/36\1_6_va.mov,fake,AU23,8,36,7,-0.04412298543551816,1.0,3.4285714285714284,0.0
1522,./stim/processed_extracts/fake/37\2_6_va.mov,fake,AU23,12,37,9,-0.279314203719116,0.6666666666666666,2.7777777777777777,0.3333333333333333
1523,./stim/processed_extracts/fake/38\3_5_va.mov,fake,AU23,9,38,4,-0.08099036901957263,0.25,3.25,0.75
1524,./stim/processed_extracts/fake/40\5_8_va.mov,fake,AU23,10,40,5,0.20731133478602903,0.8,3.0,0.2
1525,./stim/processed_extracts/fake/40\7_10_va.mov,fake,AU23,14,40,6,-0.023885512816064006,1.0,2.6666666666666665,0.0
1526,./stim/processed_extracts/fake/42\3_4_va.mov,fake,AU23,10,42,7,-0.1814378800836304,0.7142857142857143,2.0,0.2857142857142857
1527,./stim/processed_extracts/fake/43\3_7_va.mov,fake,AU23,11,43,8,-0.3023200150627896,0.25,2.875,0.75
1528,./stim/processed_extracts/fake/45\2_4_va.mov,fake,AU23,9,45,7,0.03936060251564977,0.8571428571428571,2.857142857142857,0.14285714285714285
1529,./stim/processed_extracts/fake/47\5_6_va.mov,fake,AU23,12,47,8,-0.008284085464639915,0.75,2.875,0.25
1530,./stim/processed_extracts/fake/48\2_6_va.mov,fake,AU23,8,48,7,0.5443493574433055,0.7142857142857143,2.5714285714285716,0.2857142857142857
1531,./stim/processed_extracts/fake/48\3_4_va.mov,fake,AU23,10,48,5,-0.0681944895824223,0.4,2.2,0.6
1532,./stim/processed_extracts/fake/49\2_5_va.mov,fake,AU23,9,49,7,0.02207842089317614,0.7142857142857143,3.2857142857142856,0.2857142857142857
1533,./stim/processed_extracts/fake/50\3_4_va.mov,fake,AU23,8,50,4,0.13123513170407797,0.75,2.5,0.25
1534,./stim/processed_extracts/fake/53\3_4_va.mov,fake,AU23,13,53,9,0.06536091422846324,0.4444444444444444,2.4444444444444446,0.5555555555555556
1535,./stim/processed_extracts/fake/54\2_6_va.mov,fake,AU23,9,54,4,0.07735385180448798,0.75,2.25,0.25
1536,./stim/processed_extracts/fake/54\7_8_va.mov,fake,AU23,10,54,6,0.28630691706491523,0.8333333333333334,2.3333333333333335,0.16666666666666666
1537,./stim/processed_extracts/fake/55\4_7_va.mov,fake,AU23,12,55,8,0.4002174776046658,0.375,2.75,0.625
1538,./stim/processed_extracts/fake/56\2_3_va.mov,fake,AU23,11,56,8,0.14393902816029866,0.25,2.25,0.75
1539,./stim/processed_extracts/fake/58\1_2_va.mov,fake,AU23,14,58,5,-0.01827752050934617,0.4,2.6,0.6
1540,./stim/processed_extracts/fake/60\4_6_va.mov,fake,AU23,9,60,6,-0.18971513397941306,0.6666666666666666,2.5,0.3333333333333333
1541,./stim/processed_extracts/fake_ad/1\2_4_3_3_va.mov,fake,AU23,10,1,6,-0.2258116016839842,0.6666666666666666,3.1666666666666665,0.3333333333333333
1542,./stim/processed_extracts/fake_ad/3\1_4_4_5_va.mov,fake,AU23,15,3,4,0.19487855120072872,0.5,3.0,0.5
1543,./stim/processed_extracts/fake_ad/4\10_1_11_3_va.mov,fake,AU23,11,4,6,-0.5202131341728712,0.5,2.6666666666666665,0.5
1544,./stim/processed_extracts/fake_ad/6\3_5_7_4_va.mov,fake,AU23,6,6,5,-0.35416514212007083,0.6,2.8,0.4
1545,./stim/processed_extracts/fake_ad/7\6_1_8_2_va.mov,fake,AU23,7,7,6,0.3215787351611897,1.0,3.0,0.0
1546,./stim/processed_extracts/fake_ad/8\10_2_13_5_va.mov,fake,AU23,7,8,3,-0.12932872808766543,0.6666666666666666,2.3333333333333335,0.3333333333333333
1547,./stim/processed_extracts/fake_ad/10\4_8_8_6_va.mov,fake,AU23,11,10,9,0.22865906265224953,1.0,3.4444444444444446,0.0
1548,./stim/processed_extracts/fake_ad/11\12_4_15_4_va.mov,fake,AU23,11,11,7,0.16376738247168535,0.7142857142857143,2.4285714285714284,0.2857142857142857
1549,./stim/processed_extracts/fake_ad/12\6_6_11_4_va.mov,fake,AU23,11,12,5,0.22923499492576016,1.0,3.6,0.0
1550,./stim/processed_extracts/fake_ad/13\5_6_11_10_va.mov,fake,AU23,11,13,10,-0.3008418858296336,0.3,2.7,0.7
1551,./stim/processed_extracts/fake_ad/14\5_7_6_2_va.mov,fake,AU23,8,14,7,-0.30025548908704613,1.0,3.142857142857143,0.0
1552,./stim/processed_extracts/fake_ad/15\4_2_14_4_va.mov,fake,AU23,9,15,7,-0.1101334478121581,0.8571428571428571,3.142857142857143,0.14285714285714285
1553,./stim/processed_extracts/fake_ad/16\10_4_13_3_va.mov,fake,AU23,8,16,7,0.40811729942020275,0.2857142857142857,2.5714285714285716,0.7142857142857143
1554,./stim/processed_extracts/fake_ad/18\17_1_20_2_va.mov,fake,AU23,9,18,4,-0.17802137108451194,0.5,2.75,0.5
1555,./stim/processed_extracts/fake_ad/19\17_2_25_2_va.mov,fake,AU23,10,19,4,0.17154731945826454,0.75,2.75,0.25
1556,./stim/processed_extracts/fake_ad/21\18_2_25_1_va.mov,fake,AU23,8,21,9,0.2022477881888101,0.2222222222222222,3.111111111111111,0.7777777777777778
1557,./stim/processed_extracts/fake_ad/22\19_3_23_2_va.mov,fake,AU23,11,22,5,-0.19021523866466553,0.4,2.6,0.6
1558,./stim/processed_extracts/fake_ad/23\18_5_22_1_va.mov,fake,AU23,6,23,3,-0.4196145959408208,1.0,2.6666666666666665,0.0
1559,./stim/processed_extracts/fake_ad/24\21_1_26_3_va.mov,fake,AU23,8,24,5,-0.3925604186971241,0.8,2.6,0.2
1560,./stim/processed_extracts/fake_ad/28\26_5_27_6_va.mov,fake,AU23,7,28,4,0.0821384116639976,0.25,1.75,0.75
1561,./stim/processed_extracts/fake_ad/29\30_2_36_7_va.mov,fake,AU23,7,29,7,-0.209468100338153,0.7142857142857143,2.0,0.2857142857142857
1562,./stim/processed_extracts/fake_ad/30\34_4_35_6_va.mov,fake,AU23,9,30,5,0.3433757141892798,1.0,3.6,0.0
